meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
NX1311,0.262038622,0.252117029,0.223500325,0.206283445,0.192467434,0.194001273,0.184316564,0.228135534,0.319039979,0.325557739,0.247878149,0.240388995,0.240402808,0.239925846,0.239822542,0.242980567,0.237614504,0.244977877,0.260971369,0.264328899,0.285803363,0.30824214,0.291683353,0.283588825,5.811055556,6.190875,6.0355,5.512,5.717,7.050125,5.964925,5.699583333,6.4475,5.812666667,190.4365757,188.8504642,182.7138153,189.0017892,184.4360129
NX1312,0.193354428,0.198798258,0.198053431,0.212534843,0.211390137,0.206918182,0.213450876,0.210242144,0.20693609,0.204448494,0.208966404,0.203649646,0.200853787,0.212919884,0.222456913,0.206111618,0.228514563,0.231178956,0.245841862,0.212088618,0.2270367,0.20660312,0.200063173,0.201033721,4.699,19.142,18.877,12.5725,19.26033333,18.8415,4.5605,4.883,18.8955,18.8205,465.7915,460.1796667,386.6298333,443.7978333,469.599
NX1313,0.257796277,0.243581957,0.268531715,0.266456282,0.260868812,0.222908887,0.216132065,0.278808809,0.370067527,0.367488327,0.293228395,0.294024499,0.309242594,0.299014064,0.28106015,0.348164655,0.408101604,0.389617246,0.404291653,0.407256214,0.416950231,0.327611636,0.297230156,0.262859113,6.944482804,7.33096627,7.008,7.11209507,7.21603257,7.9803125,8.080002778,6.944482804,7.33096627,6.94075,235.1233199,240.1251087,229.7654015,239.8851527,227.8126493
NX1314,0.312808723,0.37333951,0.31752881,0.245611275,0.328983036,0.288179213,0.234814667,0.193822523,0.200037468,0.227218106,0.262753942,0.320085137,0.287693919,0.245797195,0.250900984,0.266505928,0.299270391,0.251524545,0.289644947,0.274893625,0.33515734,0.454224937,0.534921702,0.417272092,6.377672619,6.178547619,4.8785,3.961333333,4.053,4.258583333,6.0626625,6.33308631,5.885031746,4.01975,162.6815274,160.3863587,165.3493494,166.4046038,157.9703155
NX1315,0.405099327,0.362945292,0.320224016,0.315624922,0.3199451,0.340437767,0.301624285,0.304332873,0.308074192,0.337936348,0.475870557,0.412372148,0.48268719,0.428075807,0.436659481,0.399697033,0.374107452,0.371659411,0.432274195,0.487244062,0.501112817,0.469808974,0.478115835,0.46783856,9.596021164,11.50119841,9.095,9.54575,9.4725,9.52825,8.845225,9.596021164,10.71509921,9.933,293.5606167,293.3536476,284.0427731,295.9652421,290.3231899
NX1316,0.438821989,0.398435319,0.414797087,0.43392068,0.441027639,0.422019093,0.468142602,0.480782828,0.596220089,0.54589212,0.511230741,0.419970074,0.473896742,0.48969377,0.512778176,0.508117849,0.473662767,0.527173677,0.502180302,0.487560507,0.524129649,0.554655106,0.560864224,0.482205278,12.4014871,11.14427877,9.1105,10.014,10.21925,10.79691667,12.03424444,12.05347421,11.14427877,8.9155,347.1562,352.7397528,347.4595368,358.4524925,348.480321
NX1317,0.377843486,0.367309986,0.350326588,0.275012148,0.259445842,0.214430365,0.226985397,0.2772053,0.310944245,0.314611768,0.387469115,0.372006314,0.419228896,0.39675844,0.382389746,0.467212427,0.428367265,0.401628684,0.385602689,0.365552421,0.460421427,0.464448311,0.459253064,0.489787931,8.486589286,8.762172619,8.519,8.853808685,8.530350352,10.608625,7.414483333,7.488678571,8.040178571,8.6425,253.9415708,258.3756082,249.218256,263.1786096,250.4135207
NX1318,0.277633703,0.178269047,0.159065216,0.155760624,0.15388177,0.153893407,0.146750203,0.150424867,0.167530736,0.222720193,0.279989484,0.334788711,0.292383497,0.246237399,0.226579662,0.197089385,0.229161385,0.27487567,0.222083368,0.2627032,0.300483295,0.30745178,0.317198318,0.335277305,5.188349206,5.432043651,5.149333333,4.824516432,4.4845,5.733166667,5.7582,5.536261905,5.432043651,5.2805,164.5103574,164.2764238,157.4084491,164.0950263,160.1345383
NX1319,0.350185647,0.245534345,0.216827331,0.19459698,0.211594629,0.201070734,0.239128873,0.344209238,0.485479411,0.438551834,0.431640741,0.419089986,0.380000164,0.426673428,0.403105449,0.414256939,0.432432043,0.44349315,0.498485974,0.526447219,0.600203422,0.560174149,0.510614561,0.388550304,8.891673611,8.194888889,7.773333333,8.240680751,7.151435446,9.36325,8.823654167,8.495347222,8.586481481,7.773333333,261.8852073,255.2047378,251.2292889,256.9840313,245.0668566
NX1320,3.352945001,3.303061582,3.210287627,3.130889894,3.264461628,3.193364303,3.097934126,3.188715978,3.52678334,4.383999557,4.898963921,5.288359718,6.459787938,4.7184647,5.923330762,5.392924204,4.804882161,4.8547828,6.742766268,4.994360571,4.791575365,5.085351189,3.336620547,3.152374591,114.3233333,98.85433333,101.1665,91.15133333,98.32025,126.1395,118.3803333,116.8385,102.6095,96.05166667,3374.845,3365.223667,3325.562333,3379.6055,3282.4035
NX1321,0.431242422,0.458330186,0.42691514,0.350421916,0.316870736,0.300256324,0.289792532,0.286332574,0.331372527,0.321399719,0.43725514,0.391177235,0.355054634,0.3207875,0.327408022,0.321133312,0.375135589,0.397008874,0.428967947,0.468408164,0.557237002,0.565388142,0.495738217,0.472271034,8.721753968,9.493310847,9.3395,9.026,8.463396127,10.939125,9.651466667,8.494507937,9.238483135,9.3395,285.5522376,288.4142762,272.6573184,287.2415286,279.4928493
NX1322,0.107509208,0.112858426,0.115334184,0.121630548,0.119220601,0.112694212,0.118355744,0.164904694,0.331307671,0.339493036,0.3339337,0.249861558,0.242812277,0.294865496,0.315590014,0.304752055,0.251142951,0.253823997,0.310923572,0.400490038,0.269203228,0.146695132,0.136684211,0.12711189,5.005668651,4.770460317,6.3045,4.379,4.821,7.006,6.003969444,4.722837302,5.939420635,5.352666667,176.476517,177.0902279,167.9662185,176.8423792,173.0084653
NX1323,0.184677426,0.182419578,0.186179085,0.181479511,0.183993749,0.191257307,0.247769701,0.280888715,0.173767889,0.158954057,0.188327398,0.190690641,0.20112458,0.210175467,0.19374588,0.179848417,0.15412037,0.221241619,0.336335868,0.230516056,0.248540973,0.304407803,0.306914558,0.201750194,5.57734127,5.98934127,5.236,5.317666667,5.3445,6.123875,5.306533333,5.522255952,5.700755952,5.3065,166.3698472,169.5389627,165.691546,170.93325,166.1661798
NX1324,0.174042279,0.168377429,0.169134711,0.170382838,0.17415953,0.20480957,0.199537629,0.221520149,0.24357706,1.902343937,2.995614086,4.990976478,4.930486069,3.592202177,4.257470131,4.338984212,4.265040551,3.394554803,2.602058562,0.70915178,0.549464626,0.549130701,0.438110619,0.39916966,36.439,4.44975,4.949666667,19.098,4.9235,3.887666667,24.9965,36.439,5.241,4.6925,460.1921667,456.8048333,558.1971667,498.9861667,406.1936667
NX1325,0.446946978,0.454170876,0.456909652,0.306341985,0.323567432,0.298565873,0.345223013,0.433575437,0.489777636,0.483303538,0.353031653,0.360012775,0.362786863,0.419546937,0.395129341,0.344992542,0.364926204,0.4594985,0.546280953,0.516254797,0.509444318,0.523352906,0.555349183,0.569698508,7.573835317,9.996195767,9.293,7.215,8.5855,10.3465,9.318472917,7.573835317,9.981646825,10.25,283.408933,284.184382,280.6738652,288.4987245,273.7843376
NX1326,0.433290378,0.434965525,0.422225193,0.434979479,0.43151826,0.428046216,0.430751655,0.443570787,0.428752383,0.440216837,0.428524571,0.428793155,0.435652069,0.432501322,0.437093233,0.441893861,0.445659132,0.447341654,0.440203223,0.428819708,0.44025894,0.433943379,0.442371514,0.434208874,9.833666667,15.66825,16.60466667,13.554,15.477,15.4015,9.424333333,9.685,15.9545,16.25925,416.166,421.6658333,380.2236667,409.737,404.0375
NX1327,0.241897923,0.228652587,0.244187544,0.222642753,0.228660884,0.267121859,0.29839676,0.385492605,0.398847331,0.324563887,0.308240329,0.346593947,0.311709007,0.335414106,0.309880693,0.31187487,0.307395817,0.301372822,0.377737996,0.38293961,0.329363574,0.32776606,0.317049473,0.259081583,6.992306878,7.285501984,6.323333333,6.854666667,7.00625,7.7545,7.4604375,6.844730159,7.285501984,6.323333333,219.3565585,220.5853016,215.1163568,220.4738932,212.5726753
NX1328,0.239798488,0.215596314,0.199690111,0.162541411,0.162027441,0.16034739,0.223858514,0.197446202,0.182713671,0.187579485,0.263694953,0.29555965,0.300826259,0.288389418,0.3261902,0.355284704,0.339161379,0.386951156,0.400883489,0.442071917,0.387936431,0.380772883,0.375742965,0.305451812,6.267801587,6.635451058,6.563,6.731220657,6.208516432,6.854333333,6.6947375,6.676400794,6.916509921,6.465666667,205.7420182,212.3660984,198.7163626,204.3005865,201.5613343
NX1329,0.216894236,0.207973569,0.192217323,0.200311124,0.204905448,0.186331749,0.262641789,0.328928643,0.297007635,0.250098974,0.190967501,0.189267929,0.18123814,0.181951179,0.180178044,0.18984638,0.20855024,0.32342861,0.312706661,0.320768265,0.344565259,0.331862327,0.370775532,0.30248206,5.731381944,6.257703704,6.47475,5.765666667,6.077,7.286916667,5.8095,5.772509259,6.322555556,6.47475,199.8546574,202.362463,189.2082083,196.6178009,194.3119769
NX1330,0.33492109,0.32259514,0.305739611,0.279389955,0.298072029,0.313445789,0.286392286,0.281420789,0.361056849,0.419713615,0.434105126,0.421872946,0.40518566,0.331702541,0.291815432,0.287594571,0.254828002,0.280861517,0.382421141,0.375891295,0.440466461,0.427679331,0.377809127,0.363058473,7.258016865,8.090579365,7.681,7.4475,7.794,7.9000625,7.6161625,7.31935582,8.090579365,7.9715,248.5008232,245.2900555,233.909476,251.5789705,243.1309036
NX1331,0.339871587,0.262987989,0.234510037,0.244359265,0.236157748,0.239923484,0.330200977,0.347206063,0.39812798,0.532745506,0.363538698,0.186951569,0.190566477,0.218563005,0.280359857,0.289563293,0.298525037,0.294900448,0.346536283,0.185523178,0.23041836,0.372530755,0.346342717,0.336727768,6.933010913,7.819052579,6.272333333,6.889248826,5.93133216,8.0816875,6.791419444,7.010347884,7.946736772,6.54,215.6528339,213.4998305,208.8978145,214.9720896,211.5199357
NX1332,0.020126644,0.021647352,0.021678986,0.021411807,0.020136853,0.020061889,0.020299573,0.019319112,0.021050253,0.021008201,0.021460229,0.020734512,0.045073749,0.429296761,0.386819939,0.179684567,0.03666418,0.029221455,0.029584758,0.025094592,0.02569757,0.025752623,0.024120939,0.02540786,1.86,1.1105,1.395,1.621,1.1185,0.804666667,1.67275,2.124666667,1.461,1.40775,38.83966667,41.1505,37.98466667,43.5845,38.27933333
NX1333,0.147860377,0.149065113,0.125776431,0.137892776,0.12336035,0.13858808,0.121856722,0.130697092,0.173333066,0.199571444,0.131007214,0.118626751,0.121703589,0.120879813,0.115957945,0.111844677,0.107139839,0.107116218,0.104363271,0.102397481,0.132491404,0.129845691,0.142152006,0.146897771,2.768784392,2.556645503,2.4105,2.352765258,2.021,2.326083333,3.571752083,2.703338294,2.556645503,2.4105,81.17169175,78.94277175,82.58860989,78.49006659,77.37375578
NX1334,0.194631729,0.19893187,0.185477877,0.171835895,0.158801767,0.163648953,0.210886133,0.394530717,0.47686385,0.595814567,0.430839368,0.400254429,0.345602184,0.387405565,0.393655725,0.347465101,0.392730429,0.332923568,0.48046102,0.471407419,0.403911568,0.247551784,0.227029628,0.204178631,9.335792328,8.049681217,8.6285,10.6145,8.492277289,10.438875,6.714952778,9.335792328,8.049681217,8.2505,262.6429757,276.4736958,258.4780324,270.7225822,259.3276352
NX1335,0.362827598,0.270209491,0.197250553,0.153541962,0.146034854,0.149410711,0.142853485,0.149998707,0.167518964,0.252488484,0.404472021,0.394684698,0.504831844,0.326459023,0.281033079,0.319131909,0.262297263,0.200202869,0.142563962,0.124469828,0.165548512,0.467670042,0.533169429,0.473021977,6.839420635,6.67394709,5.64,5.115176839,5.4255,6.191,4.6775625,6.50394709,6.788710317,5.3675,177.1780353,180.2063954,173.8603527,174.5842519,170.1982969
NX1336,0.52916902,0.522228378,0.529225579,0.520651266,0.528730567,0.533560135,0.522793746,0.518289833,0.517684817,0.517951959,0.532965482,0.52878028,0.527078596,0.534891657,0.534731821,0.548870618,0.540127607,0.534891605,0.540812607,0.531821307,0.535845128,0.54602155,0.550431379,0.531058225,11.0335,10.386,12.237,12.441,18.61475,22.49066667,6.51575,5.1165,10.16533333,12.237,508.8338333,483.0136667,458.576,446.998,468.1848333
NX1337,0.19549627,0.195137475,0.163792405,0.152172263,0.137111331,0.138753999,0.124014687,0.122473782,0.129708001,0.138691092,0.170855122,0.299883343,0.260117246,0.188755255,0.155848429,0.178504987,0.231772517,0.312917125,0.243901326,0.357010294,0.350972593,0.340228645,0.30137459,0.204937912,4.538498016,4.743290675,4.132666667,4.414666667,4.0565,4.22975,3.780725,4.857999008,4.754720899,4.132666667,137.5875922,137.8531372,133.2578172,138.929036,131.1573484
NX1338,0.178132127,0.156374353,0.150377803,0.14991608,0.139840455,0.128381771,0.125638381,0.141309494,0.141658896,0.159305223,0.166967237,0.159849823,0.162194032,0.162362324,0.159767532,0.160611817,0.159960998,0.180812406,0.187616137,0.186611484,0.23141695,0.289883111,0.253109525,0.218355982,3.022609788,3.904686508,3.3995,3.517079812,3.761,3.5305,3.197664583,3.058707341,3.904686508,3.3995,110.2596669,108.9128689,106.6376387,114.1423998,106.2207182
NX1339,0.406848735,0.376271505,0.332919719,0.32873756,0.32873534,0.347823562,0.353844835,0.3889424,0.507896359,0.561018674,0.524412236,0.487964856,0.478463875,0.443862566,0.471894221,0.486052105,0.486336064,0.478491581,0.53021807,0.584128854,0.575070853,0.634960887,0.572877301,0.481841509,11.44524206,12.58899206,9.95,9.57,9.514739437,11.656875,10.60734167,11.99168155,12.20524405,9.95,334.4546139,336.7944667,324.4774944,328.3796615,323.4743222
NX1340,0.527765238,0.465848628,0.373972279,0.338485912,0.321333868,0.357593963,0.389642593,0.37461191,0.385847848,0.388385152,0.392217487,0.425762145,0.467039025,0.418083892,0.431873177,0.447444009,0.471159489,0.511952561,0.530696335,0.501267103,0.576028151,0.623675452,0.583612498,0.529815922,11.19441799,12.11566865,8.777666667,9.204331768,8.419915493,10.711875,10.6383125,10.44431349,10.43616766,8.5555,330.0193236,333.4896302,326.0908766,326.9340421,319.5065868
NX1341,0.314669608,0.312121393,0.295568899,0.285916244,0.283187396,0.284062592,0.311692151,0.312677442,0.393606201,0.443213601,0.389525837,0.354402293,0.299640419,0.311963472,0.255333005,0.229255505,0.313733706,0.352167296,0.420516901,0.53888591,0.572190555,0.553405926,0.45806558,0.39691912,8.407416667,9.467041667,8.434,8.759666667,8.105,10.1976875,8.295058333,8.407416667,9.975583333,8.5475,270.6773236,271.3347917,254.64105,269.6073472,265.600025
NX1342,0.23251654,0.17005478,0.143243916,0.148109577,0.148176012,0.142024547,0.169489729,0.207470538,0.188713302,0.252225585,0.229861337,0.244462791,0.219060535,0.252035747,0.218968612,0.205790408,0.255763577,0.254905253,0.345798813,0.320366537,0.352417816,0.36124083,0.388613055,0.360379244,5.097607143,7.000154762,7.139,7.443260563,5.897635563,6.00925,5.8252875,6.183553571,7.000154762,6.75,213.8904349,206.3803103,197.9443311,210.0574327,207.3761996
NX1343,0.190185308,0.167593722,0.157818598,0.184091241,0.172053426,0.176389289,0.193759848,0.159497942,0.193306407,0.168375193,0.172266644,0.183839664,0.180978856,0.179122239,0.213039501,0.185383062,0.185843037,0.181426988,0.185396833,0.184945064,0.189813121,0.201350193,0.170543635,0.188898926,3.840666667,17.15033333,15.23833333,13.4375,14.59925,16.25833333,3.727333333,3.808,16.87875,15.23833333,388.5485,384.8965,311.84,367.95,375.4663333
NX1344,0.385187122,0.386749814,0.43431527,0.391061086,0.329467167,0.296489706,0.294113177,0.270424725,0.427627776,0.223890193,0.191241476,0.17924053,0.198785091,0.259956543,0.20392759,0.166832062,0.16424848,0.194638435,0.165842784,0.194536881,0.288058484,0.406216408,0.547374543,0.544082645,6.037380952,7.399242063,6.859,6.284284038,5.9425,7.323,6.751475,6.141535714,7.115931548,6.3755,205.1606163,208.0269483,195.3563835,204.7635254,203.2558104
NX1345,0.312936771,0.199221887,0.181952436,0.185971755,0.186328409,0.181676743,0.182320134,0.17865356,0.256202194,0.322798064,0.385807218,0.40030565,0.411359107,0.414510645,0.353646191,0.353916221,0.346297009,0.371809682,0.377515713,0.349886065,0.3994158,0.444343011,0.482796457,0.308086837,7.520753968,6.749670635,7.197,7.28675,6.794,7.62175,8.307908333,7.520753968,6.749670635,8.2505,241.2006984,243.8420363,235.7916006,247.5343365,243.579101
NX1346,0.268058183,0.232759969,0.230851358,0.242602538,0.263653069,0.227536752,0.316546939,0.337521307,0.385939941,0.365905631,0.313698521,0.253149367,0.237207778,0.255592273,0.262300137,0.276514633,0.266292847,0.290025729,0.267090133,0.293485478,0.303676286,0.282545578,0.32139183,0.345333793,5.901854167,8.517222222,5.29375,5.6075,5.242333333,6.2474375,8.8510375,6.077805556,10.35133333,5.495,195.2580569,198.8514944,191.9955361,195.4445917,195.1339569
NX1347,0.365899697,0.35484956,0.305919362,0.273370009,0.242998629,0.194951009,0.20719883,0.254357807,0.364579522,0.391851208,0.329190247,0.344076719,0.28951555,0.268343868,0.309399905,0.34306267,0.342037574,0.362358832,0.46058816,0.425027746,0.586335721,0.527279393,0.522967653,0.463220522,7.391638889,9.153555556,7.291,6.295945227,6.687917254,6.992166667,7.874854167,7.710819444,9.153555556,6.64375,239.3647284,241.3076227,231.9812107,240.795909,224.7736775
NX1348,0.221821998,0.266681968,0.391640081,0.371819186,0.404719382,0.308688539,0.29307267,0.264790311,0.252576977,0.258213105,0.299942926,0.350840012,0.297917477,0.28343482,0.300460693,0.267448605,0.301112639,0.243314063,0.199825309,0.187837185,0.239236367,0.221423526,0.253533194,0.223882469,6.341654762,7.314130952,6.659,6.185158059,6.360796948,7.2553125,6.68015,6.138827381,6.744598214,6.659,208.5556379,212.2795139,199.4926446,209.2473148,202.1544979
NX1349,0.31393805,0.275026244,0.250389538,0.274248145,0.254333087,0.247896571,0.236516296,0.253878596,0.306904207,0.338808547,0.390417388,0.336912678,0.303793168,0.30283919,0.319450131,0.291424637,0.304706398,0.298692508,0.327416387,0.407493102,0.457040733,0.460078716,0.481186745,0.394417132,8.044455026,9.081140873,7.730333333,7.636,7.8525,8.7956875,7.609264583,8.044455026,9.081140873,7.8855,253.7552077,255.243888,242.872369,257.3322603,250.6803186
NX1350,0.094900601,0.09171075,0.09481647,0.092008585,0.095346938,0.091663445,0.094900327,0.092471196,0.099354022,0.100471819,0.101790306,0.102249003,0.122607608,0.169402273,0.199335812,0.187980351,0.162424169,0.171162497,0.122228877,0.109099216,0.10752894,0.105499468,0.107950349,0.104883451,1.9625,5.226333333,4.14425,5.537,4.93425,6.7045,2.054666667,1.9625,6.0705,4.244333333,139.2156667,144.7026667,122.3998333,136.5801667,143.3063333
NX1351,0.930976831,1.260069493,0.99305669,1.171757771,1.181696319,1.18819959,1.011084537,1.758603532,2.47422839,2.162338287,2.269922456,2.857039954,1.991910675,2.187333255,2.407193563,2.548571227,2.225615882,1.885867762,2.648589723,1.489660188,1.315177885,1.248709766,1.217668664,1.045820736,41.17266667,35.87933333,29.43825,28.8085,33.0085,38.90325,44.78475,41.17266667,34.14725,30.34,1232.058833,1235.472167,1199.9365,1217.191833,1179.938833
NX1352,0.445245539,0.321846987,0.184793225,0.187181657,0.164851134,0.163576454,0.144432552,0.134338898,0.150567311,0.242142924,0.382848913,0.394726279,0.386726869,0.399288681,0.385705991,0.383324938,0.371315556,0.4004505,0.368460585,0.49083508,0.51342304,0.507957229,0.495255374,0.460696812,8.267011905,7.280196429,7.152,5.8965,6.912114437,6.866666667,7.73111875,8.075008929,7.874892857,7.152,231.5477687,232.1612726,225.4985298,229.2211171,225.6866988
NX1353,0.198985196,0.19121264,0.162009731,0.150423581,0.125552153,0.122619058,0.117066305,0.129279604,0.231562921,0.300553311,0.318721714,0.28217703,0.350247297,0.277712639,0.250415787,0.253648635,0.239369717,0.23997214,0.289849995,0.311454442,0.368613265,0.35574314,0.204764522,0.121429222,2.994835317,5.904813492,3.978,8.22175,8.04,9.96325,7.2703375,3.453223545,4.973751323,5.7175,190.3537912,233.1049363,196.8759132,207.8306297,189.5383107
NX1354,2.615504734,2.612183621,2.617807262,2.625583553,2.62620452,2.605258984,2.629009176,2.645807942,2.596130836,2.580383767,2.563859879,2.571418344,2.551868523,2.570730378,2.563015571,2.561995209,2.557564865,2.542331241,2.4988724,2.512493644,2.54156284,2.567987425,2.563888739,2.569296363,62.407,59.745,59.83366667,59.54666667,59.94,61.7155,63.07733333,62.407,59.71466667,59.527,1883.334667,1889.100333,1834.286167,1887.190667,1823.314
NX1355,0.467540547,0.471875101,0.442854907,0.388327358,0.347419225,0.248472342,0.247499582,0.357139142,0.438749639,0.483703351,0.42242347,0.350380267,0.381990324,0.319656557,0.287846142,0.256043158,0.273521084,0.272810705,0.27967514,0.271518456,0.269946795,0.410936685,0.458567735,0.45223146,8.265882275,8.610437831,7.0515,8.6425,6.787386444,9.608,9.177222917,8.113323413,8.179828373,7.01175,245.666163,251.529834,239.7113034,250.7615555,245.2490683
NX1356,0.173643793,0.181297533,0.169223969,0.169060771,0.165626498,0.154510171,0.157551894,0.163335761,0.270127338,0.348556081,0.393724402,0.395623633,0.321214343,0.232473366,0.286614939,0.370826813,0.32560305,0.37397163,0.447917689,0.478031821,0.472010119,0.40475611,0.431564138,0.289158548,8.023949735,7.760149802,6.5865,7.898292645,6.604320423,7.5485,6.1097625,8.023949735,7.760149802,6.2805,242.0971243,247.7415791,236.4961452,244.3447674,244.7570329
