meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
NX1320,2.7505,2.9589999999999996,2.722,2.647,2.7405,2.6905,2.6010000000000004,2.7769999999999997,3.3989999999999996,4.6285,4.6995000000000005,4.886,5.33,5.1595,4.9735,5.0225,4.7799999999999985,4.8105,4.885,4.9215,4.718,4.5135000000000005,3.0585000000000004,2.7039999999999997,111.70125,102.6095,95.891,91.15133333333333,98.32025,126.1395,118.30075000000002,111.70125,97.53725,101.1665,3340.866333333333,3377.014833333333,3370.9085,3350.7366666666667,3255.5728333333336
NX1321,0.4014327824115753,0.3632364273071289,0.3739754259586334,0.3557928204536438,0.3163154721260071,0.3210430443286896,0.29451149702072144,0.3608299791812897,0.35908108949661255,0.43327727913856506,0.3949517011642456,0.44796842336654663,0.4069432318210602,0.38266971707344055,0.3797030746936798,0.32281747460365295,0.3445188105106354,0.4379490911960602,0.3978482484817505,0.5863552093505859,0.5865544080734253,0.5289837718009949,0.4759618639945984,0.5224282145500183,8.296660714285714,9.778701587301589,9.3395,8.708370535714286,8.130500000000001,10.991776488095235,9.596062500000002,8.736773809523811,9.778701587301589,8.861500000000003,295.59404464285717,284.5434513888888,279.4272418650794,286.08687837301585,281.87199722222215
NX1322,0.091,0.103,0.112,0.117,0.112,0.116,0.104,0.131,0.335,0.317,0.335,0.217,0.29,0.29,0.333,0.294,0.253,0.32,0.348,0.385,0.306,0.159,0.119,0.119,4.841223214285714,5.889633928571429,5.352666666666667,4.8455,4.8210000000000015,5.5892309523809525,6.117464285714287,4.841223214285714,5.889633928571429,5.08975,171.1631494047619,172.12622380952382,168.50117916666667,175.06563809523809,170.36734583333333
NX1323,0.166,0.198,0.197,0.194,0.195,0.208,0.232,0.29600000000000004,0.194,0.184,0.19,0.2,0.195,0.209,0.193,0.185,0.17,0.213,0.397,0.245,0.252,0.293,0.273,0.223,5.51596875,5.7368258928571425,5.3065,5.317666666666667,5.219333333333334,6.169897883597884,5.3625178571428584,5.568958333333334,6.3926517857142855,5.3065,171.01309814814815,171.89177665343917,166.9333325396825,172.81943511904763,164.25245185185187
NX1324,0.105,0.08900000000000001,0.08900000000000001,0.08800000000000001,0.08900000000000001,0.08900000000000001,0.08900000000000001,0.09,0.105,3.846,5.022,5.222,5.15,5.412000000000001,4.961,4.493,4.712,4.001,2.393,0.133,0.295,0.17800000000000002,0.122,0.098,38.91575,4.250333333333334,4.949666666666666,18.3345,4.9235000000000015,3.65025,21.91066666666667,36.43899999999999,4.250333333333334,5.683000000000002,458.061,480.60966666666667,558.5964999999999,492.74533333333335,416.69583333333327
NX1325,0.397,0.379,0.361,0.317,0.303,0.313,0.361,0.422,0.436,0.399,0.37,0.314,0.29100000000000004,0.312,0.353,0.312,0.32299999999999995,0.41,0.455,0.467,0.451,0.5379999999999999,0.531,0.455,9.855095238095238,10.443963690476194,10.25,6.955424107142857,7.91678125,9.474686375661376,10.3465,9.489642857142858,10.443963690476194,9.293,295.76979702380953,300.4198779100529,280.6356707671958,295.6249630952381,286.18464708994713
NX1326,0.35947415232658386,0.36086711287498474,0.36227962374687195,0.36635398864746094,0.3531818687915802,0.3673390746116638,0.3535868227481842,0.36331045627593994,0.3647805452346802,0.3596225678920746,0.36219245195388794,0.37106531858444214,0.3803319036960602,0.3335152566432953,0.3859485983848572,0.35934868454933167,0.35451948642730713,0.37564653158187866,0.3813408613204956,0.3589114248752594,0.3659389913082123,0.35382747650146484,0.35175612568855286,0.3522179126739502,9.685,15.954499999999996,16.604666666666667,15.273,15.335500000000005,15.4015,9.60325,9.833666666666666,15.954499999999996,16.604666666666667,418.37683333333337,419.45983333333334,383.8111666666666,409.34749999999985,416.0961666666668
NX1327,0.17300000000000001,0.2285,0.239,0.23,0.198,0.28,0.309,0.3905,0.406,0.35200000000000004,0.3395,0.3635,0.32299999999999995,0.358,0.34450000000000003,0.336,0.2905,0.3575,0.43200000000000005,0.407,0.35750000000000004,0.3365,0.29000000000000004,0.2355,7.080648809523812,7.3419285714285705,6.323333333333332,6.7045,6.9025,8.160682738095238,7.419848214285714,6.9514732142857145,7.309892857142858,6.323333333333332,224.36299940476192,221.57266428571427,218.217680952381,220.6235785714286,221.39966210317462
NX1328,0.16971568763256073,0.18536582589149475,0.17610007524490356,0.15023589134216309,0.1478552520275116,0.15008091926574707,0.20303326845169067,0.22993242740631104,0.20352904498577118,0.2241862565279007,0.285250723361969,0.31703537702560425,0.31344008445739746,0.29552072286605835,0.2639046013355255,0.3079841434955597,0.2921673357486725,0.4054868817329407,0.47096043825149536,0.500847578048706,0.4319835603237152,0.425132691860199,0.3270121216773987,0.27824681997299194,7.036880952380952,7.1019,6.31075,6.794200892857143,6.123827380952379,7.171699206349207,6.617999999999999,7.036880952380952,7.1019,6.31075,208.61385912698415,204.6431412037037,200.29468042328045,208.41573029100533,202.1381845899471
NX1329,0.1372462660074234,0.18826863169670105,0.15813827514648438,0.16387535631656647,0.17832662165164948,0.20143571496009827,0.21383407711982727,0.3031848073005676,0.2665431499481201,0.21429957449436188,0.20906424522399905,0.18908369541168213,0.1623237133026123,0.15659216046333313,0.2026912271976471,0.17953594028949738,0.2124505192041397,0.2352913022041321,0.24641777575016025,0.28216758370399475,0.2815789580345154,0.3077744543552399,0.28153228759765625,0.30995550751686096,5.811187499999999,6.3259583333333325,6.47475,5.572000000000001,6.4510000000000005,8.239259126984127,5.6979375,5.811187499999999,6.3259583333333325,6.700000000000001,202.02649497354497,202.88165006613758,188.36099173280425,198.0594590608466,195.93498921957675
NX1330,0.4381849999999999,0.4596749999999997,0.46016,0.451305,0.4478949999999999,0.44119999999999976,0.430785,0.4115450000000002,0.5086799999999999,0.6150400000000001,0.6825849999999999,0.6230700000000001,0.5606049999999997,0.4859350000000003,0.4664199999999999,0.4236349999999999,0.3950650000000001,0.4640800000000001,0.5513399999999999,0.5652049999999998,0.6243,0.6569449999999998,0.5925249999999995,0.5455900000000002,7.6198125,9.066879365079364,7.681000000000001,7.4475,7.467779761904763,8.005909523809523,7.409566964285713,7.6198125,8.749819047619049,7.5070000000000014,252.3626994047619,248.129148015873,238.00111587301586,250.80126666666663,239.46429226190472
NX1331,0.27547746896743774,0.24806582927703857,0.2528778314590454,0.23379084467887878,0.24208474159240723,0.2687908411026001,0.35372668504714966,0.3669188618659973,0.41813093423843384,0.5167614817619324,0.3341837525367737,0.16602958738803864,0.1907276213169098,0.18719550967216492,0.24352337419986725,0.2339450865983963,0.3212184011936188,0.3823130130767822,0.3872157037258148,0.2604871392250061,0.27500587701797485,0.3080814480781555,0.3557935953140259,0.3376520872116089,7.229388888888888,8.140945833333335,6.272333333333332,6.9689999999999985,6.066309523809522,8.45306693121693,7.09622619047619,7.136583333333334,8.140945833333335,6.484,222.50167817460317,222.6564957671957,218.62470185185185,221.6219662698413,221.2163466931217
NX1332,0.0029566078957457428,0.002992517724718075,0.003007202109003035,0.0029728999842996338,0.0029379348840719273,0.0029872245173965745,0.002992288065521479,0.002938915803883551,0.0028424718705621584,0.002865678749601758,0.002872824255456174,0.0028406273521748428,0.0030648944119994466,0.008113400852230189,0.007969019239503262,0.004892269301633551,0.003508077859013713,0.0033361956016573165,0.0031994943683898948,0.002924990112058576,0.002909402867289185,0.0029507670251012644,0.002947708852033901,0.002941535473948965,1.86,1.1104999999999998,1.3949999999999998,1.3690000000000004,1.1165,0.8046666666666668,1.6344999999999996,1.86,1.1142499999999995,1.3949999999999998,37.66583333333333,34.32933333333333,41.2965,40.12800000000001,32.87783333333333
NX1333,0.09050499999999996,0.09643999999999997,0.09421,0.09417999999999996,0.08612,0.08716000000000003,0.09057999999999998,0.08969999999999997,0.11334000000000015,0.11607,0.09917000000000002,0.09865999999999996,0.09126999999999998,0.08588999999999998,0.11051000000000002,0.109135,0.10719500000000004,0.13512499999999986,0.1341650000000001,0.1255049999999999,0.14240000000000005,0.13549000000000005,0.15308,0.15325499999999995,2.8778601190476185,2.4896880952380958,2.4105000000000003,2.1541785714285715,2.4090044642857142,2.3831470899470903,3.96064880952381,2.9024300595238097,2.4896880952380958,2.4105000000000003,80.5459953042328,81.0001402116402,83.91061970899472,83.75158240740741,78.69721593915344
NX1334,0.131,0.153,0.162,0.152,0.156,0.147,0.152,0.237,0.384,0.523,0.383,0.353,0.309,0.304,0.26,0.273,0.254,0.295,0.28800000000000003,0.227,0.264,0.232,0.243,0.184,9.177997023809523,8.158591269841269,8.250499999999999,9.991452380952381,8.178363095238097,9.751991865079363,6.867754464285714,9.177997023809523,7.352693452380952,8.628499999999999,275.2754093253968,270.3012191798942,260.6074895502645,277.74608736772484,262.5764671957672
NX1335,0.2840200662612915,0.1980600208044052,0.1431208997964859,0.13084030151367188,0.10533827543258667,0.1505245864391327,0.12992998957633972,0.1241445392370224,0.1587849259376526,0.26473790407180786,0.33089882135391235,0.35117411613464355,0.5007339715957642,0.3664362132549286,0.22693294286727905,0.23449119925498962,0.16248348355293274,0.11918926984071732,0.09712034463882446,0.11807230114936829,0.10974085330963135,0.3473512828350067,0.48725461959838867,0.4491068720817566,6.2055669642857145,7.754379761904762,5.3675,4.5555,5.425500000000001,5.893674206349207,4.785,6.2055669642857145,6.9420827380952375,5.64,182.25352962962964,179.64336937830691,182.6263662037037,184.1716341931217,175.58623055555557
NX1336,0.4539708495140076,0.447068989276886,0.4424274563789368,0.4480498135089874,0.4427613615989685,0.4450099170207977,0.4447539150714874,0.44301581382751465,0.44462427496910095,0.4450138509273529,0.4546153247356415,0.4522957503795624,0.44536343216896057,0.4488842785358429,0.4454075694084168,0.4964466094970703,0.4942180216312408,0.5308772921562195,0.4505741596221924,0.4840303063392639,0.4386913776397705,0.379058450460434,0.4207780957221985,0.3893364071846008,11.0335,10.165333333333333,12.952333333333335,12.441,24.03,19.052000000000003,8.1775,5.116500000000002,10.165333333333333,12.952333333333335,479.6636666666668,459.37349999999986,445.429,491.2628333333333,513.4175
NX1337,0.1215,0.14250000000000002,0.14450000000000002,0.136,0.128,0.128,0.1225,0.1215,0.115,0.126,0.1475,0.249,0.21900000000000006,0.15000000000000002,0.1335,0.14800000000000002,0.16799999999999998,0.2175,0.1495,0.278,0.27399999999999997,0.3195,0.248,0.187,5.1427812500000005,4.841184523809524,4.459000000000001,4.414666666666667,3.985,4.112724206349206,3.767125,5.108062500000001,5.413776785714285,4.483250000000001,138.9461984126984,139.05858730158732,136.24447519841272,141.89869246031748,134.48922123015876
NX1338,0.10417915880680084,0.18075034022331238,0.18482154607772827,0.1666218340396881,0.15841251611709595,0.16094641387462616,0.20016133785247803,0.20094579458236694,0.3947863280773163,0.39142823219299316,0.384473592042923,0.31952565908432007,0.4598134160041809,0.34479820728302,0.38194483518600464,0.33087095618247986,0.39223408699035645,0.44428539276123047,0.41675302386283875,0.4134525954723358,0.44304347038269043,0.4036506414413452,0.48083654046058655,0.3327833116054535,2.9697142857142858,4.0509988095238105,3.4626666666666672,3.7110833333333337,3.7805357142857146,3.5412460317460326,3.01790625,3.0870714285714285,3.84966507936508,3.399500000000001,106.08309246031747,112.02188789682543,104.80570178571432,114.5530992063492,107.70632400793652
NX1339,0.353,0.388,0.349,0.333,0.34600000000000003,0.35700000000000004,0.354,0.3670000000000001,0.414,0.491,0.493,0.509,0.498,0.452,0.45,0.466,0.477,0.52,0.5870000000000001,0.6609999999999999,0.62,0.648,0.618,0.561,12.189595238095233,12.448494345238093,9.727333333333334,9.770589285714287,9.614236607142855,11.892290079365079,10.1851875,12.236392857142857,12.448494345238093,9.823,338.18931104497364,339.32152910052906,338.47378035714286,335.9867511243386,321.83417142857144
NX1340,0.42628321051597595,0.5518577098846436,0.44639965891838074,0.29204151034355164,0.32873520255088806,0.31901881098747253,0.35403087735176086,0.35187724232673645,0.40079113841056824,0.3413989543914795,0.35331887006759644,0.3519323468208313,0.455981969833374,0.4408032298088074,0.48636680841445923,0.39926260709762573,0.4448103904724121,0.4807372987270355,0.4110390543937683,0.5425962805747986,0.5118845701217651,0.5647192597389221,0.5556076169013977,0.4903110861778259,12.527526785714285,10.920458035714283,9.4045,9.99921875,8.479166666666666,10.44141765873016,9.11074107142857,11.408017857142855,12.833853571428573,8.5555,339.88727956349214,330.59784411375665,337.8721013227513,346.1829561507936,311.2709556216932
NX1341,0.2599826753139496,0.25950631499290466,0.2635769844055176,0.2614745795726776,0.2597149908542633,0.27620112895965576,0.27557653188705444,0.3152444362640381,0.3999495506286621,0.45346811413764954,0.3938922584056854,0.37487486004829407,0.31333398818969727,0.2956242859363556,0.2542262673377991,0.25461530685424805,0.2952211797237396,0.4000420570373535,0.4060662090778351,0.5033933520317078,0.4274307191371918,0.4223879873752594,0.40305814146995544,0.3309797942638397,8.0819375,10.259732142857144,8.5475,8.759666666666668,8.105,10.419875595238096,8.598598214285714,8.494291666666667,10.259732142857144,8.434,273.54580277777774,269.56534722222216,261.3174357142857,269.81608511904756,271.4681954365079
NX1342,0.18,0.17600000000000002,0.158,0.193,0.182,0.187,0.168,0.237,0.191,0.19,0.204,0.196,0.209,0.217,0.21,0.181,0.181,0.208,0.263,0.257,0.256,0.295,0.293,0.294,5.2863928571428564,7.530935714285714,6.24,7.610058035714286,6.416,5.4488345238095235,5.8556875,5.2863928571428564,7.530935714285714,6.75,203.91391785714288,216.42971369047615,202.0538186507936,209.3751349206349,201.13362936507937
NX1343,0.11902584135532379,0.14377042651176453,0.12661638855934143,0.16811035573482513,0.1385064721107483,0.14105460047721863,0.14699575304985046,0.1407376080751419,0.14709700644016266,0.13904084265232086,0.1362002044916153,0.14648255705833435,0.13691461086273193,0.14132888615131378,0.14945676922798157,0.12309878319501877,0.15204960107803345,0.14646118879318237,0.13959796726703644,0.1419210135936737,0.15064305067062378,0.15079474449157715,0.1451537013053894,0.1518840789794922,3.840666666666667,17.15033333333333,15.963,10.152000000000001,15.3875,15.5585,3.8265,3.840666666666667,17.15033333333333,15.238333333333333,384.94300000000004,373.52816666666666,324.9855,368.47399999999993,372.50966666666665
